"","label","species"
"3419",3419,7610
"3420",3420,7610
"3421",3421,7610
"3422",3422,7610
"3423",3423,7610
"3424",3424,7610
"3425",3425,7610
"3426",3426,1320
"3427",3427,1940
"3428",3428,1940
"3429",3429,3100
"3430",3430,3160
"3431",3431,3160
"3432",3432,3160
"3433",3433,3160
"3434",3434,3160
"3435",3435,3160
"3436",3436,3160
"3437",3437,3160
"3438",3438,3160
"3439",3439,3160
"3440",3440,3160
"3441",3441,3160
"3442",3442,3160
"3443",3443,3160
"3444",3444,3160
"3445",3445,3160
"3446",3446,3160
"3447",3447,3160
"3448",3448,3160
"3449",3449,3160
"3450",3450,3160
"3451",3451,3160
"3452",3452,3160
"3453",3453,3160
"3454",3454,3160
"3455",3455,3160
"3456",3456,3160
"3457",3457,3160
"3458",3458,3160
"3459",3459,3160
"3460",3460,3160
"3461",3461,3330
"3462",3462,3430
"3463",3463,3600
"3464",3464,3600
"3465",3465,3870
"3466",3466,3900
"3467",3467,3930
"3468",3468,3930
"3469",3469,3930
"3470",3470,3930
"3471",3471,3930
"3472",3472,3930
"3473",3473,3940
"3474",3474,3940
"3475",3475,3940
"3476",3476,4020
"3477",3477,4020
"3478",3478,4020
"3479",3479,4020
"3480",3480,4020
"3481",3481,4020
"3482",3482,4020
"3483",3483,4050
"3484",3484,4050
"3485",3485,4120
"3486",3486,4120
"3487",3487,4120
"3488",3488,4120
"3489",3489,4280
"3490",3490,4280
"3491",3491,4520
"3492",3492,4520
"3493",3493,4560
"3494",3494,4560
"3495",3495,4560
"3496",3496,4560
"3497",3497,4560
"3498",3498,4560
"3499",3499,4560
"3500",3500,4560
"3501",3501,4560
"3502",3502,4560
"3503",3503,4610
"3504",3504,4661
"3505",3505,4661
"3506",3506,4661
"3507",3507,4661
"3508",3508,4661
"3509",3509,4661
"3510",3510,4670
"3511",3511,4670
"3512",3512,4770
"3513",3513,4770
"3514",3514,4770
"3515",3515,4770
"3516",3516,4770
"3517",3517,4770
"3518",3518,4770
"3519",3519,4770
"3520",3520,4770
"3521",3521,4770
"3522",3522,4770
"3523",3523,4770
"3524",3524,4770
"3525",3525,4770
"3526",3526,4770
"3527",3527,4860
"3528",3528,4860
"3529",3529,4860
"3530",3530,4860
"3531",3531,4860
"3532",3532,4860
"3533",3533,4880
"3534",3534,4880
"3535",3535,4880
"3536",3536,4880
"3537",3537,4880
"3538",3538,4880
"3539",3539,4880
"3540",3540,4880
"3541",3541,4880
"3542",3542,4880
"3543",3543,4880
"3544",3544,4880
"3545",3545,4880
"3546",3546,4880
"3547",3547,4880
"3548",3548,4880
"3549",3549,4880
"3550",3550,4880
"3551",3551,4880
"3552",3552,4880
"3553",3553,4880
"3554",3554,4880
"3555",3555,4880
"3556",3556,4880
"3557",3557,4880
"3558",3558,4880
"3559",3559,4880
"3560",3560,4880
"3561",3561,4930
"3562",3562,4930
"3563",3563,4930
"3564",3564,4930
"3565",3565,4930
"3566",3566,4930
"3567",3567,4930
"3568",3568,4930
"3569",3569,4930
"3570",3570,4930
"3571",3571,4930
"3572",3572,4930
"3573",3573,4930
"3574",3574,4930
"3575",3575,4930
"3576",3576,4930
"3577",3577,4930
"3578",3578,4930
"3579",3579,4930
"3580",3580,4930
"3581",3581,4930
"3582",3582,4940
"3583",3583,4940
"3584",3584,4940
"3585",3585,4940
"3586",3586,4940
"3587",3587,4940
"3588",3588,4950
"3589",3589,4980
"3590",3590,4980
"3591",3591,4980
"3592",3592,4980
"3593",3593,4980
"3594",3594,4980
"3595",3595,4980
"3596",3596,4980
"3597",3597,4980
"3598",3598,4980
"3599",3599,4980
"3600",3600,4980
"3601",3601,4980
"3602",3602,4980
"3603",3603,4980
"3604",3604,4980
"3605",3605,4980
"3606",3606,4980
"3607",3607,4980
"3608",3608,5070
"3609",3609,5110
"3610",3610,5110
"3611",3611,5110
"3612",3612,5110
"3613",3613,5110
"3614",3614,5110
"3615",3615,5110
"3616",3616,5290
"3617",3617,5290
"3618",3618,5290
"3619",3619,5290
"3620",3620,5290
"3621",3621,5290
"3622",3622,5290
"3623",3623,5290
"3624",3624,5290
"3625",3625,5290
"3626",3626,5290
"3627",3627,5290
"3628",3628,5290
"3629",3629,5290
"3630",3630,5290
"3631",3631,5290
"3632",3632,5290
"3633",3633,5290
"3634",3634,5290
"3635",3635,5290
"3636",3636,5290
"3637",3637,5290
"3638",3638,5290
"3639",3639,5290
"3640",3640,5290
"3641",3641,5290
"3642",3642,5420
"3643",3643,5420
"3644",3644,5420
"3645",3645,5580
"3646",3646,5580
"3647",3647,5580
"3648",3648,5580
"3649",3649,5600
"3650",3650,5600
"3651",3651,5600
"3652",3652,5600
"3653",3653,5600
"3654",3654,5600
"3655",3655,5600
"3656",3656,5600
"3657",3657,5600
"3658",3658,5600
"3659",3659,5600
"3660",3660,5600
"3661",3661,5600
"3662",3662,5600
"3663",3663,5600
"3664",3664,5600
"3665",3665,5600
"3666",3666,5600
"3667",3667,5600
"3668",3668,5600
"3669",3669,5600
"3670",3670,5600
"3671",3671,5600
"3672",3672,5810
"3673",3673,5810
"3674",3674,5810
"3675",3675,5810
"3676",3676,5810
"3677",3677,5810
"3678",3678,5810
"3679",3679,5810
"3680",3680,5810
"3681",3681,5810
"3682",3682,5810
"3683",3683,5810
"3684",3684,5810
"3685",3685,5810
"3686",3686,5810
"3687",3687,5810
"3688",3688,5810
"3689",3689,5810
"3690",3690,5810
"3691",3691,5810
"3692",3692,5810
"3693",3693,5810
"3694",3694,5810
"3695",3695,5810
"3696",3696,5810
"3697",3697,5810
"3698",3698,5810
"3699",3699,5810
"3700",3700,5810
"3701",3701,5810
"3702",3702,5810
"3703",3703,5810
"3704",3704,5810
"3705",3705,5810
"3706",3706,5810
"3707",3707,5810
"3708",3708,6130
"3709",3709,6140
"3710",3710,6140
"3711",3711,6140
"3712",3712,6190
"3713",3713,6190
"3714",3714,6190
"3715",3715,6190
"3716",3716,6190
"3717",3717,6190
"3718",3718,6190
"3719",3719,6190
"3720",3720,6190
"3721",3721,6190
"3722",3722,6190
"3723",3723,6190
"3724",3724,6190
"3725",3725,6190
"3726",3726,6190
"3727",3727,6190
"3728",3728,6190
"3729",3729,6190
"3730",3730,6190
"3731",3731,6190
"3732",3732,6190
"3733",3733,6190
"3734",3734,6190
"3735",3735,6190
"3736",3736,6190
"3737",3737,6190
"3738",3738,6190
"3739",3739,6190
"3740",3740,6240
"3741",3741,6240
"3742",3742,6240
"3743",3743,6240
"3744",3744,6240
"3745",3745,6240
"3746",3746,6240
"3747",3747,6240
"3748",3748,6240
"3749",3749,6240
"3750",3750,6240
"3751",3751,6240
"3752",3752,6240
"3753",3753,6240
"3754",3754,6240
"3755",3755,6240
"3756",3756,6240
"3757",3757,6240
"3758",3758,6240
"3759",3759,6240
"3760",3760,6240
"3761",3761,6260
"3762",3762,6260
"3763",3763,6290
"3764",3764,6290
"3765",3765,6290
"3766",3766,6290
"3767",3767,6360
"3768",3768,6360
"3769",3769,6360
"3770",3770,6360
"3771",3771,6360
"3772",3772,6360
"3773",3773,6360
"3774",3774,6360
"3775",3775,6360
"3776",3776,6360
"3777",3777,6360
"3778",3778,6360
"3779",3779,6360
"3780",3780,6360
"3781",3781,6360
"3782",3782,6360
"3783",3783,6450
"3784",3784,6480
"3785",3785,6480
"3786",3786,6480
"3787",3787,6480
"3788",3788,6480
"3789",3789,6480
"3790",3790,6480
"3791",3791,6480
"3792",3792,6520
"3793",3793,6520
"3794",3794,6520
"3795",3795,6520
"3796",3796,6520
"3797",3797,6520
"3798",3798,6520
"3799",3799,6520
"3800",3800,6520
"3801",3801,6520
"3802",3802,6520
"3803",3803,6520
"3804",3804,6520
"3805",3805,6520
"3806",3806,6520
"3807",3807,6540
"3808",3808,6540
"3809",3809,6540
"3810",3810,6550
"3811",3811,6550
"3812",3812,6570
"3813",3813,6570
"3814",3814,6590
"3815",3815,6590
"3816",3816,6590
"3817",3817,6590
"3818",3818,6590
"3819",3819,6590
"3820",3820,6590
"3821",3821,6590
"3822",3822,6590
"3823",3823,6590
"3824",3824,6590
"3825",3825,6590
"3826",3826,6590
"3827",3827,6590
"3828",3828,6590
"3829",3829,6590
"3830",3830,6590
"3831",3831,6590
"3832",3832,6590
"3833",3833,6590
"3834",3834,6590
"3835",3835,6590
"3836",3836,6670
"3837",3837,6670
"3838",3838,6670
"3839",3839,6670
"3840",3840,6670
"3841",3841,6670
"3842",3842,6670
"3843",3843,6710
"3844",3844,6710
"3845",3845,6710
"3846",3846,6710
"3847",3847,6710
"3848",3848,6710
"3849",3849,6710
"3850",3850,6710
"3851",3851,6710
"3852",3852,6730
"3853",3853,6730
"3854",3854,6740
"3855",3855,6740
"3856",3856,6740
"3857",3857,6740
"3858",3858,6740
"3859",3859,6740
"3860",3860,6740
"3861",3861,6740
"3862",3862,6740
"3863",3863,6740
"3864",3864,6740
"3865",3865,6740
"3866",3866,6740
"3867",3867,6740
"3868",3868,6740
"3869",3869,6740
"3870",3870,6740
"3871",3871,6740
"3872",3872,6740
"3873",3873,6740
"3874",3874,6740
"3875",3875,6740
"3876",3876,6740
"3877",3877,6740
"3878",3878,6740
"3879",3879,6740
"3880",3880,6740
"3881",3881,6740
"3882",3882,6740
"3883",3883,6740
"3884",3884,6740
"3885",3885,6740
"3886",3886,6740
"3887",3887,6740
"3888",3888,6740
"3889",3889,6810
"3890",3890,6810
"3891",3891,6810
"3892",3892,6810
"3893",3893,6810
"3894",3894,6810
"3895",3895,6810
"3896",3896,6810
"3897",3897,6810
"3898",3898,6810
"3899",3899,6810
"3900",3900,6810
"3901",3901,6810
"3902",3902,6810
"3903",3903,6810
"3904",3904,6810
"3905",3905,6810
"3906",3906,6810
"3907",3907,6810
"3908",3908,6810
"3909",3909,6810
"3910",3910,6810
"3911",3911,6810
"3912",3912,6810
"3913",3913,6810
"3914",3914,6810
"3915",3915,6810
"3916",3916,6870
"3917",3917,6870
"3918",3918,6870
"3919",3919,6870
"3920",3920,6870
"3921",3921,6870
"3922",3922,7040
"3923",3923,7040
"3924",3924,7040
"3925",3925,7040
"3926",3926,7040
"3927",3927,7040
"3928",3928,7040
"3929",3929,7040
"3930",3930,7040
"3931",3931,7040
"3932",3932,7040
"3933",3933,7040
"3934",3934,7040
"3935",3935,7040
"3936",3936,7040
"3937",3937,7040
"3938",3938,7040
"3939",3939,7222
"3940",3940,7222
"3941",3941,7270
"3942",3942,7270
"3943",3943,7270
"3944",3944,7270
"3945",3945,7280
"3946",3946,7280
"3947",3947,7280
"3948",3948,7280
"3949",3949,7280
"3950",3950,7280
"3951",3951,7310
"3952",3952,7310
"3953",3953,7350
"3954",3954,7350
"3955",3955,7350
"3956",3956,7350
"3957",3957,7350
"3958",3958,7350
"3959",3959,7350
"3960",3960,7350
"3961",3961,7350
"3962",3962,7350
"3963",3963,7350
"3964",3964,7550
"3965",3965,7550
"3966",3966,7560
"3967",3967,7560
"3968",3968,7560
"3969",3969,7560
"3970",3970,7560
"3971",3971,7590
"3972",3972,7590
"3973",3973,7590
"3974",3974,7590
"3975",3975,7590
"3976",3976,7590
"3977",3977,7590
"3978",3978,7590
"3979",3979,7590
"3980",3980,7610
"3981",3981,7610
"3982",3982,7610
"3983",3983,7610
"3984",3984,7610
"3985",3985,7610
"3986",3986,7610
"3987",3987,7610
"3988",3988,7610
"3989",3989,7610
"3990",3990,7610
"3991",3991,7610
"3992",3992,7610
"3993",3993,7610
"3994",3994,7610
"3995",3995,7610
"3996",3996,7610
"3997",3997,7610
"3998",3998,7610
"3999",3999,7610
"4000",4000,7610
"4001",4001,7610
"4002",4002,7610
"4003",4003,7610
"4004",4004,7610
"4005",4005,7610
"4006",4006,7610
"4007",4007,7660
"4008",4008,7660
"4009",4009,70
"4010",4010,1900
"4011",4011,3000
"4012",4012,3100
"4013",4013,3100
"4014",4014,3100
"4015",4015,3100
"4016",4016,3100
"4017",4017,3160
"4018",4018,3160
"4019",4019,3160
"4020",4020,3160
"4021",4021,3160
"4022",4022,3160
"4023",4023,3160
"4024",4024,3160
"4025",4025,3160
"4026",4026,3160
"4027",4027,3160
"4028",4028,3160
"4029",4029,3160
"4030",4030,3160
"4031",4031,3160
"4032",4032,3430
"4033",4033,3930
"4034",4034,3930
"4035",4035,3930
"4036",4036,3940
"4037",4037,3940
"4038",4038,3940
"4039",4039,3940
"4040",4040,3940
"4041",4041,4020
"4042",4042,4020
"4043",4043,4020
"4044",4044,4020
"4045",4045,4020
"4046",4046,4020
"4047",4047,4020
"4048",4048,4020
"4049",4049,4020
"4050",4050,4050
"4051",4051,4090
"4052",4052,4440
"4053",4053,4520
"4054",4054,4520
"4055",4055,4560
"4056",4056,4560
"4057",4057,4560
"4058",4058,4560
"4059",4059,4560
"4060",4060,4610
"4061",4061,4610
"4062",4062,4610
"4063",4063,4610
"4064",4064,4610
"4065",4065,4661
"4066",4066,4661
"4067",4067,4661
"4068",4068,4661
"4069",4069,4661
"4070",4070,4770
"4071",4071,4770
"4072",4072,4770
"4073",4073,4770
"4074",4074,4770
"4075",4075,4770
"4076",4076,4770
"4077",4077,4770
"4078",4078,4770
"4079",4079,4770
"4080",4080,4770
"4081",4081,4770
"4082",4082,4770
"4083",4083,4770
"4084",4084,4770
"4085",4085,4770
"4086",4086,4770
"4087",4087,4770
"4088",4088,4770
"4089",4089,4770
"4090",4090,4770
"4091",4091,4770
"4092",4092,4770
"4093",4093,4770
"4094",4094,4770
"4095",4095,4770
"4096",4096,4770
"4097",4097,4880
"4098",4098,4880
"4099",4099,4880
"4100",4100,4880
"4101",4101,4880
"4102",4102,4880
"4103",4103,4880
"4104",4104,4880
"4105",4105,4880
"4106",4106,4880
"4107",4107,4880
"4108",4108,4880
"4109",4109,4880
"4110",4110,4880
"4111",4111,4880
"4112",4112,4880
"4113",4113,4880
"4114",4114,4880
"4115",4115,4880
"4116",4116,4880
"4117",4117,4880
"4118",4118,4880
"4119",4119,4930
"4120",4120,4930
"4121",4121,4930
"4122",4122,4930
"4123",4123,4930
"4124",4124,4930
"4125",4125,4930
"4126",4126,4930
"4127",4127,4930
"4128",4128,4930
"4129",4129,4930
"4130",4130,4930
"4131",4131,4940
"4132",4132,4940
"4133",4133,4940
"4134",4134,4940
"4135",4135,4940
"4136",4136,4940
"4137",4137,4950
"4138",4138,4950
"4139",4139,4950
"4140",4140,4980
"4141",4141,4980
"4142",4142,4980
"4143",4143,4980
"4144",4144,4980
"4145",4145,4980
"4146",4146,4980
"4147",4147,5070
"4148",4148,5070
"4149",4149,5110
"4150",4150,5110
"4151",4151,5110
"4152",4152,5170
"4153",4153,5290
"4154",4154,5290
"4155",4155,5290
"4156",4156,5290
"4157",4157,5290
"4158",4158,5290
"4159",4159,5290
"4160",4160,5290
"4161",4161,5290
"4162",4162,5290
"4163",4163,5290
"4164",4164,5290
"4165",4165,5290
"4166",4166,5290
"4167",4167,5290
"4168",4168,5290
"4169",4169,5290
"4170",4170,5290
"4171",4171,5290
"4172",4172,5290
"4173",4173,5290
"4174",4174,5290
"4175",4175,5290
"4176",4176,5290
"4177",4177,5290
"4178",4178,5580
"4179",4179,5580
"4180",4180,5580
"4181",4181,5580
"4182",4182,5580
"4183",4183,5600
"4184",4184,5600
"4185",4185,5600
"4186",4186,5600
"4187",4187,5600
"4188",4188,5600
"4189",4189,5670
"4190",4190,5810
"4191",4191,5810
"4192",4192,5810
"4193",4193,5810
"4194",4194,5810
"4195",4195,5810
"4196",4196,5810
"4197",4197,5810
"4198",4198,5810
"4199",4199,5810
"4200",4200,5810
"4201",4201,5810
"4202",4202,5810
"4203",4203,5810
"4204",4204,5810
"4205",4205,5810
"4206",4206,5810
"4207",4207,5930
"4208",4208,5930
"4209",4209,5950
"4210",4210,5950
"4211",4211,5950
"4212",4212,5950
"4213",4213,5950
"4214",4214,5980
"4215",4215,5980
"4216",4216,6080
"4217",4217,6080
"4218",4218,6080
"4219",4219,6080
"4220",4220,6130
"4221",4221,6130
"4222",4222,6130
"4223",4223,6130
"4224",4224,6130
"4225",4225,6130
"4226",4226,6130
"4227",4227,6130
"4228",4228,6140
"4229",4229,6140
"4230",4230,6140
"4231",4231,6240
"4232",4232,6240
"4233",4233,6240
"4234",4234,6240
"4235",4235,6240
"4236",4236,6240
"4237",4237,6240
"4238",4238,6240
"4239",4239,6240
"4240",4240,6240
"4241",4241,6240
"4242",4242,6240
"4243",4243,6240
"4244",4244,6240
"4245",4245,6240
"4246",4246,6240
"4247",4247,6240
"4248",4248,6240
"4249",4249,6240
"4250",4250,6240
"4251",4251,6240
"4252",4252,6240
"4253",4253,6240
"4254",4254,6240
"4255",4255,6240
"4256",4256,6240
"4257",4257,6240
"4258",4258,6240
"4259",4259,6240
"4260",4260,6240
"4261",4261,6240
"4262",4262,6290
"4263",4263,6290
"4264",4264,6290
"4265",4265,6360
"4266",4266,6360
"4267",4267,6480
"4268",4268,6480
"4269",4269,6480
"4270",4270,6480
"4271",4271,6480
"4272",4272,6480
"4273",4273,6480
"4274",4274,6520
"4275",4275,6520
"4276",4276,6520
"4277",4277,6540
"4278",4278,6540
"4279",4279,6550
"4280",4280,6590
"4281",4281,6590
"4282",4282,6590
"4283",4283,6590
"4284",4284,6590
"4285",4285,6590
"4286",4286,6670
"4287",4287,6670
"4288",4288,6670
"4289",4289,6670
"4290",4290,6710
"4291",4291,6740
"4292",4292,6740
"4293",4293,6740
"4294",4294,6740
"4295",4295,6740
"4296",4296,6740
"4297",4297,6740
"4298",4298,6740
"4299",4299,6740
"4300",4300,6740
"4301",4301,6740
"4302",4302,6740
"4303",4303,6740
"4304",4304,6740
"4305",4305,6740
"4306",4306,6740
"4307",4307,6740
"4308",4308,6740
"4309",4309,6740
"4310",4310,6740
"4311",4311,6740
"4312",4312,6740
"4313",4313,6740
"4314",4314,6740
"4315",4315,6740
"4316",4316,6740
"4317",4317,6740
"4318",4318,6740
"4319",4319,6740
"4320",4320,6740
"4321",4321,6740
"4322",4322,6740
"4323",4323,6740
"4324",4324,6740
"4325",4325,6740
"4326",4326,6740
"4327",4327,6740
"4328",4328,6740
"4329",4329,6740
"4330",4330,6740
"4331",4331,6740
"4332",4332,6740
"4333",4333,6740
"4334",4334,6740
"4335",4335,6740
"4336",4336,6810
"4337",4337,6810
"4338",4338,6810
"4339",4339,6810
"4340",4340,6810
"4341",4341,6810
"4342",4342,6810
"4343",4343,6810
"4344",4344,6810
"4345",4345,6810
"4346",4346,6810
"4347",4347,6810
"4348",4348,6810
"4349",4349,6810
"4350",4350,6810
"4351",4351,6810
"4352",4352,6810
"4353",4353,6870
"4354",4354,6870
"4355",4355,6870
"4356",4356,6870
"4357",4357,6870
"4358",4358,7040
"4359",4359,7040
"4360",4360,7040
"4361",4361,7040
"4362",4362,7050
"4363",4363,7210
"4364",4364,7210
"4365",4365,7222
"4366",4366,7222
"4367",4367,7222
"4368",4368,7270
"4369",4369,7270
"4370",4370,7270
"4371",4371,7310
"4372",4372,7310
"4373",4373,7350
"4374",4374,7350
"4375",4375,7350
"4376",4376,7350
"4377",4377,7350
"4378",4378,7350
"4379",4379,7350
"4380",4380,7350
"4381",4381,7350
"4382",4382,7350
"4383",4383,7350
"4384",4384,7550
"4385",4385,7550
"4386",4386,7560
"4387",4387,7560
"4388",4388,7560
"4389",4389,7560
"4390",4390,7560
"4391",4391,7560
"4392",4392,7560
"4393",4393,7560
"4394",4394,7560
"4395",4395,7590
"4396",4396,7610
"4397",4397,7610
"4398",4398,7610
"4399",4399,7610
"4400",4400,7610
"4401",4401,7610
"4402",4402,7610
"4403",4403,7610
"4404",4404,7610
"4405",4405,7610
"4406",4406,7610
"4407",4407,7610
"4408",4408,7610
"4409",4409,7610
"4410",4410,7610
"4411",4411,7610
"4412",4412,7610
"4413",4413,7610
"4414",4414,7610
"4415",4415,7610
"4416",4416,7610
"4417",4417,7610
"4418",4418,7610
"4419",4419,7610
"4420",4420,7610
"4421",4421,7610
"4422",4422,7610
"4423",4423,7660
"4424",4424,7660
"4425",4425,60
"4426",4426,70
"4427",4427,70
"4428",4428,1440
"4429",4429,1440
"4430",4430,1440
"4431",4431,1440
"4432",4432,1720
"4433",4433,1720
"4434",4434,2730
"4435",4435,3100
"4436",4436,3100
"4437",4437,3100
"4438",4438,3100
"4439",4439,3100
"4440",4440,3160
"4441",4441,3160
"4442",4442,3160
"4443",4443,3160
"4444",4444,3160
"4445",4445,3160
"4446",4446,3160
"4447",4447,3160
"4448",4448,3160
"4449",4449,3160
"4450",4450,3160
"4451",4451,3160
"4452",4452,3160
"4453",4453,3160
"4454",4454,3160
"4455",4455,3160
"4456",4456,3160
"4457",4457,3250
"4458",4458,3250
"4459",4459,3430
"4460",4460,3600
"4461",4461,3640
"4462",4462,3930
"4463",4463,3930
"4464",4464,3930
"4465",4465,3930
"4466",4466,3940
"4467",4467,3940
"4468",4468,4020
"4469",4469,4120
"4470",4470,4120
"4471",4471,4120
"4472",4472,4230
"4473",4473,4230
"4474",4474,4280
"4475",4475,4440
"4476",4476,4440
"4477",4477,4440
"4478",4478,4520
"4479",4479,4520
"4480",4480,4520
"4481",4481,4520
"4482",4482,4520
"4483",4483,4560
"4484",4484,4560
"4485",4485,4560
"4486",4486,4560
"4487",4487,4560
"4488",4488,4560
"4489",4489,4560
"4490",4490,4560
"4491",4491,4560
"4492",4492,4560
"4493",4493,4560
"4494",4494,4560
"4495",4495,4560
"4496",4496,4610
"4497",4497,4610
"4498",4498,4610
"4499",4499,4661
"4500",4500,4661
"4501",4501,4670
"4502",4502,4770
"4503",4503,4770
"4504",4504,4770
"4505",4505,4770
"4506",4506,4770
"4507",4507,4770
"4508",4508,4770
"4509",4509,4770
"4510",4510,4770
"4511",4511,4770
"4512",4512,4770
"4513",4513,4770
"4514",4514,4860
"4515",4515,4860
"4516",4516,4860
"4517",4517,4860
"4518",4518,4860
"4519",4519,4860
"4520",4520,4860
"4521",4521,4880
"4522",4522,4880
"4523",4523,4880
"4524",4524,4880
"4525",4525,4880
"4526",4526,4880
"4527",4527,4880
"4528",4528,4880
"4529",4529,4880
"4530",4530,4880
"4531",4531,4880
"4532",4532,4880
"4533",4533,4880
"4534",4534,4880
"4535",4535,4880
"4536",4536,4880
"4537",4537,4880
"4538",4538,4880
"4539",4539,4880
"4540",4540,4880
"4541",4541,4880
"4542",4542,4880
"4543",4543,4880
"4544",4544,4880
"4545",4545,4880
"4546",4546,4880
"4547",4547,4880
"4548",4548,4880
"4549",4549,4880
"4550",4550,4880
"4551",4551,4880
"4552",4552,4880
"4553",4553,4880
"4554",4554,4880
"4555",4555,4880
"4556",4556,4880
"4557",4557,4880
"4558",4558,4880
"4559",4559,4880
"4560",4560,4880
"4561",4561,4880
"4562",4562,4880
"4563",4563,4880
"4564",4564,4880
"4565",4565,4880
"4566",4566,4880
"4567",4567,4880
"4568",4568,4880
"4569",4569,4880
"4570",4570,4880
"4571",4571,4880
"4572",4572,4880
"4573",4573,4880
"4574",4574,4880
"4575",4575,4880
"4576",4576,4880
"4577",4577,4880
"4578",4578,4880
"4579",4579,4880
"4580",4580,4880
"4581",4581,4880
"4582",4582,4930
"4583",4583,4930
"4584",4584,4930
"4585",4585,4930
"4586",4586,4930
"4587",4587,4930
"4588",4588,4930
"4589",4589,4930
"4590",4590,4930
"4591",4591,4930
"4592",4592,4930
"4593",4593,4930
"4594",4594,4930
"4595",4595,4930
"4596",4596,4930
"4597",4597,4930
"4598",4598,4930
"4599",4599,4930
"4600",4600,4930
"4601",4601,4930
"4602",4602,4930
"4603",4603,4930
"4604",4604,4930
"4605",4605,4930
"4606",4606,4930
"4607",4607,4930
"4608",4608,4930
"4609",4609,4930
"4610",4610,4930
"4611",4611,4930
"4612",4612,4930
"4613",4613,4940
"4614",4614,4940
"4615",4615,4940
"4616",4616,4940
"4617",4617,4940
"4618",4618,4940
"4619",4619,4940
"4620",4620,4940
"4621",4621,4980
"4622",4622,4980
"4623",4623,4980
"4624",4624,4980
"4625",4625,4980
"4626",4626,4980
"4627",4627,4980
"4628",4628,4980
"4629",4629,4980
"4630",4630,4980
"4631",4631,4980
"4632",4632,4980
"4633",4633,4980
"4634",4634,4980
"4635",4635,4980
"4636",4636,4980
"4637",4637,4980
"4638",4638,4980
"4639",4639,4980
"4640",4640,4980
"4641",4641,4980
"4642",4642,4980
"4643",4643,4980
"4644",4644,4980
"4645",4645,4980
"4646",4646,4980
"4647",4647,4980
"4648",4648,4980
"4649",4649,4980
"4650",4650,4980
"4651",4651,4980
"4652",4652,4980
"4653",4653,4980
"4654",4654,4980
"4655",4655,4980
"4656",4656,4980
"4657",4657,4980
"4658",4658,4980
"4659",4659,4980
"4660",4660,4980
"4661",4661,4980
"4662",4662,4980
"4663",4663,4980
"4664",4664,4980
"4665",4665,4980
"4666",4666,4980
"4667",4667,4980
"4668",4668,4980
"4669",4669,4980
"4670",4670,4980
"4671",4671,5070
"4672",4672,5070
"4673",4673,5110
"4674",4674,5110
"4675",4675,5110
"4676",4676,5110
"4677",4677,5110
"4678",4678,5110
"4679",4679,5110
"4680",4680,5110
"4681",4681,5110
"4682",4682,5110
"4683",4683,5110
"4684",4684,5110
"4685",4685,5110
"4686",4686,5110
"4687",4687,5110
"4688",4688,5110
"4689",4689,5110
"4690",4690,5110
"4691",4691,5110
"4692",4692,5110
"4693",4693,5170
"4694",4694,5170
"4695",4695,5170
"4696",4696,5290
"4697",4697,5290
"4698",4698,5290
"4699",4699,5290
"4700",4700,5290
"4701",4701,5290
"4702",4702,5290
"4703",4703,5290
"4704",4704,5290
"4705",4705,5290
"4706",4706,5290
"4707",4707,5290
"4708",4708,5290
"4709",4709,5290
"4710",4710,5290
"4711",4711,5290
"4712",4712,5290
"4713",4713,5290
"4714",4714,5290
"4715",4715,5290
"4716",4716,5290
"4717",4717,5290
"4718",4718,5290
"4719",4719,5290
"4720",4720,5290
"4721",4721,5290
"4722",4722,5290
"4723",4723,5290
"4724",4724,5290
"4725",4725,5290
"4726",4726,5290
"4727",4727,5290
"4728",4728,5420
"4729",4729,5420
"4730",4730,5420
"4731",4731,5420
"4732",4732,5420
"4733",4733,5420
"4734",4734,5420
"4735",4735,5420
"4736",4736,5420
"4737",4737,5420
"4738",4738,5420
"4739",4739,5420
"4740",4740,5420
"4741",4741,5420
"4742",4742,5420
"4743",4743,5420
"4744",4744,5420
"4745",4745,5580
"4746",4746,5580
"4747",4747,5580
"4748",4748,5600
"4749",4749,5600
"4750",4750,5600
"4751",4751,5600
"4752",4752,5600
"4753",4753,5600
"4754",4754,5600
"4755",4755,5600
"4756",4756,5600
"4757",4757,5600
"4758",4758,5600
"4759",4759,5600
"4760",4760,5600
"4761",4761,5600
"4762",4762,5600
"4763",4763,5810
"4764",4764,5810
"4765",4765,5810
"4766",4766,5810
"4767",4767,5810
"4768",4768,5810
"4769",4769,5810
"4770",4770,5810
"4771",4771,5810
"4772",4772,5810
"4773",4773,5810
"4774",4774,5810
"4775",4775,5810
"4776",4776,5810
"4777",4777,5810
"4778",4778,5810
"4779",4779,5810
"4780",4780,5810
"4781",4781,5810
"4782",4782,5810
"4783",4783,5810
"4784",4784,5810
"4785",4785,5810
"4786",4786,5810
"4787",4787,5810
"4788",4788,5810
"4789",4789,5840
"4790",4790,5840
"4791",4791,5930
"4792",4792,5930
"4793",4793,5950
"4794",4794,5950
"4795",4795,5980
"4796",4796,5980
"4797",4797,5980
"4798",4798,6080
"4799",4799,6130
"4800",4800,6130
"4801",4801,6140
"4802",4802,6140
"4803",4803,6140
"4804",4804,6140
"4805",4805,6140
"4806",4806,6140
"4807",4807,6140
"4808",4808,6140
"4809",4809,6140
"4810",4810,6140
"4811",4811,6140
"4812",4812,6140
"4813",4813,6140
"4814",4814,6140
"4815",4815,6140
"4816",4816,6190
"4817",4817,6190
