X,RouteDataID,CountryNum,StateNum,Route,RPID,Year,AOU,Stop,Instances of AOU
1785291,6373261,840,44,7,101,2019,6190,Stop1,0
1785292,6373261,840,44,7,101,2019,6240,Stop1,0
1785293,6373261,840,44,7,101,2019,6260,Stop1,0
1785294,6373261,840,44,7,101,2019,6290,Stop1,0
1785295,6373261,840,44,7,101,2019,6360,Stop1,0
1785296,6373261,840,44,7,101,2019,6450,Stop1,0
1785297,6373261,840,44,7,101,2019,6480,Stop1,1
1785298,6373261,840,44,7,101,2019,6540,Stop1,0
1785299,6373261,840,44,7,101,2019,6550,Stop1,0
1785300,6373261,840,44,7,101,2019,6570,Stop1,0
1785301,6373261,840,44,7,101,2019,6590,Stop1,0
1785302,6373261,840,44,7,101,2019,6610,Stop1,0
1785303,6373261,840,44,7,101,2019,6620,Stop1,0
1785304,6373261,840,44,7,101,2019,6670,Stop1,0
1785305,6373261,840,44,7,101,2019,6710,Stop1,0
1785306,6373261,840,44,7,101,2019,6740,Stop1,0
1785307,6373261,840,44,7,101,2019,6750,Stop1,0
1785308,6373261,840,44,7,101,2019,6810,Stop1,0
1785309,6373261,840,44,7,101,2019,6860,Stop1,0
1785310,6373261,840,44,7,101,2019,6870,Stop1,0
1785311,6373261,840,44,7,101,2019,7040,Stop1,0
1785312,6373261,840,44,7,101,2019,7210,Stop1,0
1785313,6373261,840,44,7,101,2019,7222,Stop1,1
1785314,6373261,840,44,7,101,2019,7260,Stop1,0
1785315,6373261,840,44,7,101,2019,7280,Stop1,0
1785316,6373261,840,44,7,101,2019,7350,Stop1,0
1785317,6373261,840,44,7,101,2019,7480,Stop1,1
1785318,6373261,840,44,7,101,2019,7560,Stop1,0
1785319,6373261,840,44,7,101,2019,7580,Stop1,0
1785320,6373261,840,44,7,101,2019,7590,Stop1,1
1785321,6373261,840,44,7,101,2019,7610,Stop1,2
1786423,6373710,840,44,9,101,2019,70,Stop1,0
1786424,6373710,840,44,9,101,2019,1320,Stop1,0
1786425,6373710,840,44,9,101,2019,1440,Stop1,0
1786426,6373710,840,44,9,101,2019,1720,Stop1,0
1786427,6373710,840,44,9,101,2019,1940,Stop1,0
1786428,6373710,840,44,9,101,2019,3100,Stop1,0
1786429,6373710,840,44,9,101,2019,3160,Stop1,0
1786430,6373710,840,44,9,101,2019,3370,Stop1,0
1786431,6373710,840,44,9,101,2019,3430,Stop1,0
1786432,6373710,840,44,9,101,2019,3930,Stop1,0
1786433,6373710,840,44,9,101,2019,3940,Stop1,0
1786434,6373710,840,44,9,101,2019,4020,Stop1,0
1786435,6373710,840,44,9,101,2019,4120,Stop1,0
1786436,6373710,840,44,9,101,2019,4230,Stop1,0
1786437,6373710,840,44,9,101,2019,4280,Stop1,0
1786438,6373710,840,44,9,101,2019,4440,Stop1,0
1786439,6373710,840,44,9,101,2019,4520,Stop1,0
1786440,6373710,840,44,9,101,2019,4560,Stop1,1
1786441,6373710,840,44,9,101,2019,4610,Stop1,0
1786442,6373710,840,44,9,101,2019,4661,Stop1,0
1786443,6373710,840,44,9,101,2019,4670,Stop1,0
1786444,6373710,840,44,9,101,2019,4770,Stop1,0
1786445,6373710,840,44,9,101,2019,4860,Stop1,0
1786446,6373710,840,44,9,101,2019,4880,Stop1,0
1786447,6373710,840,44,9,101,2019,4930,Stop1,0
1786448,6373710,840,44,9,101,2019,4980,Stop1,0
1786449,6373710,840,44,9,101,2019,5110,Stop1,0
1786450,6373710,840,44,9,101,2019,5290,Stop1,0
1786451,6373710,840,44,9,101,2019,5580,Stop1,0
1786452,6373710,840,44,9,101,2019,5600,Stop1,1
1786453,6373710,840,44,9,101,2019,5630,Stop1,0
1786454,6373710,840,44,9,101,2019,5810,Stop1,2
1786455,6373710,840,44,9,101,2019,5840,Stop1,0
1786456,6373710,840,44,9,101,2019,6080,Stop1,0
1786457,6373710,840,44,9,101,2019,6130,Stop1,0
1786458,6373710,840,44,9,101,2019,6140,Stop1,0
1786459,6373710,840,44,9,101,2019,6190,Stop1,0
1786460,6373710,840,44,9,101,2019,6240,Stop1,0
1786461,6373710,840,44,9,101,2019,6270,Stop1,0
1786462,6373710,840,44,9,101,2019,6290,Stop1,0
1786463,6373710,840,44,9,101,2019,6360,Stop1,0
1786464,6373710,840,44,9,101,2019,6480,Stop1,0
1786465,6373710,840,44,9,101,2019,6520,Stop1,0
1786466,6373710,840,44,9,101,2019,6590,Stop1,0
1786467,6373710,840,44,9,101,2019,6670,Stop1,0
1786468,6373710,840,44,9,101,2019,6740,Stop1,0
1786469,6373710,840,44,9,101,2019,6750,Stop1,0
1786470,6373710,840,44,9,101,2019,6810,Stop1,0
1786471,6373710,840,44,9,101,2019,6870,Stop1,1
1786472,6373710,840,44,9,101,2019,7040,Stop1,0
1786473,6373710,840,44,9,101,2019,7210,Stop1,0
1786474,6373710,840,44,9,101,2019,7222,Stop1,0
1786475,6373710,840,44,9,101,2019,7270,Stop1,0
1786476,6373710,840,44,9,101,2019,7280,Stop1,0
1786477,6373710,840,44,9,101,2019,7310,Stop1,0
1786478,6373710,840,44,9,101,2019,7350,Stop1,0
1786479,6373710,840,44,9,101,2019,7550,Stop1,0
1786480,6373710,840,44,9,101,2019,7560,Stop1,0
1786481,6373710,840,44,9,101,2019,7590,Stop1,0
1786482,6373710,840,44,9,101,2019,7610,Stop1,2
1786483,6373710,840,44,9,101,2019,7660,Stop1,0
1787609,6373792,840,44,10,101,2019,3131,Stop1,0
1787610,6373792,840,44,10,101,2019,3160,Stop1,0
1787611,6373792,840,44,10,101,2019,3430,Stop1,0
